0	0.1848
1	-0.78
2	-0.78
3	0.1578
4	0.4374
5	0.4374
6	0.1848
7	0.4374
8	0.1848
9	0.4374
10	0.1578
11	-0.78
12	-0.78
13	0.1578
14	0.4374
15	0.4374
16	0.1578
17	0.4374
18	0.1578
19	0.1578
20	0.4374
21	-0.78
22	0.4374
23	0.1848
24	-0.78
25	0.1578
26	-0.78
27	0.1848
28	0.4374
29	0.1848
30	-0.78
31	0.1848
32	0.1848
33	0.1578
34	-0.78
35	0.1848
36	0.1578
37	0.4374
38	0.1578
39	0.1848
40	0.1848
41	0.1848
42	-0.78
43	0.1848
44	0.1848
45	0.1848
46	-0.78
47	0.1578
48	0.4374
49	0.1578
50	-0.78
51	0.4374
52	-0.78
53	0.1848
54	0.1848
55	0.1578
56	-0.78
57	0.4374
58	0.1578
59	0.1848
60	0.4374
61	0.1578
62	0.4374
63	0.1848
64	-0.78
65	0.4374
66	0.1848
67	-0.78
68	0.1848
69	0.1578
70	0.4374
71	0.1578
72	0.1848
73	0.4374
74	0.1848
75	0.4374
76	-0.78
77	-0.78
78	0.1578
79	0.1578
80	0.4374
81	0.1848
82	0.4374
83	0.1578
84	0.1848
85	0.4374
86	0.1578
87	-0.78
88	-0.78
89	0.1578
90	-0.78
91	0.1578
92	-0.78
93	0.4374
94	0.1848
95	0.4374
96	0.1578
97	-0.78
98	0.4374
99	0.1578
100	0.1848
101	0.1848
102	0.1848
103	-0.78
104	0.1578
105	0.4374
106	0.1578
107	0.1848
108	-0.78
109	0.4374
110	0.1848
111	0.1848
112	-0.78
113	0.4374
114	0.1578
115	-0.78
116	0.4374
117	-0.78
118	0.1578
119	0.1578
120	0.1848
121	0.4374
122	0.1578
123	0.4374
124	-0.78
125	-0.78
126	-0.78
127	0.4374
128	0.1848
129	0.4374
130	0.1578
131	0.1848
132	0.1848
133	-0.78
134	0.4374
135	0.1578
136	0.4374
137	0.1848
138	-0.78
139	0.1848
140	0.4374
141	-0.78
142	0.1578
143	0.4374
144	0.4374
145	0.1848
146	-0.78
147	-0.78
148	0.4374
149	0.1848
150	0.1848
151	0.1578
152	0.1578
153	-0.78
154	0.1848
155	-0.78
156	0.4374
157	0.1578
158	0.1848
159	0.1578
160	0.4374
161	0.1578
162	-0.78
163	0.1578
164	-0.78
165	0.1848
166	0.1848
167	0.1848
168	0.1578
169	-0.78
170	0.4374
171	0.1578
172	0.4374
173	-0.78
174	-0.78
175	0.4374
176	0.1848
177	0.1578
178	0.1578
179	0.4374
180	0.4374
181	0.1848
182	0.1578
183	0.1578
184	0.4374
185	0.1848
186	-0.78
187	0.1848
188	0.4374
189	0.4374
190	0.1848
191	-0.78
192	-0.78
193	0.1578
194	0.1848
195	0.1848
196	-0.78
197	-0.78
198	0.1848
199	0.1848
200	-0.78
201	0.4374
202	0.1578
203	0.4374
204	0.4374
205	0.1578
206	0.1578
207	-0.78
208	-0.78
209	-0.78
210	0.4374
211	0.1578
212	-0.78
213	0.4374
214	0.1578
215	0.4374
216	0.1578
217	0.1848
218	-0.78
219	0.1578
220	0.1848
221	0.4374
222	-0.78
223	0.1848
224	0.4374
225	0.1848
226	-0.78
227	-0.78
228	0.4374
229	0.1578
230	0.1848
231	0.1848
232	0.1578
233	0.1578
234	0.4374
235	0.1848
236	0.4374
237	0.1848
238	-0.78
239	0.1848
240	-0.78
241	-0.78
242	0.1578
243	-0.78
244	0.1848
245	0.1848
246	0.1848
247	-0.78
248	0.4374
249	0.4374
250	-0.78
251	0.1578
252	0.1578
253	-0.78
254	0.4374
255	0.4374
256	0.1578
257	0.1848
258	0.4374
259	0.1578
260	0.1848
261	-0.78
262	0.1848
263	0.4374
264	0.1578
265	-0.78
266	0.1578
267	0.1848
268	-0.78
269	-0.78
270	0.4374
271	0.1578
272	0.1578
273	0.1848
274	0.4374
275	0.4374
276	0.1578
277	-0.78
278	0.4374
279	-0.78
280	-0.78
281	0.1578
282	0.1848
283	0.4374
284	0.1848
285	0.4374
286	0.1578
287	0.1578
288	-0.78
289	0.4374
290	-0.78
291	-0.78
292	0.1578
293	0.1578
294	0.1848
295	0.1848
296	-0.78
297	0.4374
298	-0.78
299	0.4374
300	0.1578
301	0.1578
302	0.1578
303	0.4374
304	-0.78
305	0.1848
306	-0.78
307	0.1848
308	0.1578
309	0.4374
310	0.4374
311	0.1848
312	0.4374
313	0.1578
314	0.1578
315	-0.78
316	0.1578
317	-0.78
318	0.1578
319	0.1848
320	0.1578
321	-0.78
322	0.1578
323	0.4374
324	0.1848
325	0.1848
326	-0.78
327	-0.78
328	0.1578
329	0.4374
330	0.4374
331	0.1848
332	0.4374
333	0.1848
334	0.4374
335	0.1578
336	-0.78
337	-0.78
338	0.1578
339	0.4374
340	0.4374
341	0.1578
342	0.1578
343	0.1578
344	0.4374
345	-0.78
346	-0.78
347	0.1848
348	0.4374
349	0.1848
350	-0.78
351	0.1848
352	0.1848
353	-0.78
354	0.1848
355	0.1848
356	0.1578
357	-0.78
358	0.4374
359	0.1578
360	0.1848
361	0.4374
362	0.1578
363	0.4374
364	0.1848
365	-0.78
366	0.4374
367	0.1848
368	-0.78
369	0.1848
370	0.1578
371	0.4374
372	0.1578
373	0.1848
374	0.4374
375	-0.78
376	-0.78
377	0.1578
378	0.4374
379	0.1848
380	0.4374
381	0.1578
382	0.1848
383	0.4374
384	-0.78
385	0.1578
386	0.4374
387	0.1578
388	0.1848
389	-0.78
390	0.4374
391	0.1848
392	0.1848
393	-0.78
394	0.4374
395	0.1578
396	-0.78
397	0.4374
398	-0.78
399	0.1578
400	0.1578
401	0.1848
402	0.4374
403	0.1578
404	0.4374
405	-0.78
406	-0.78
407	-0.78
408	0.4374
409	0.1848
410	0.4374
411	0.1578
412	0.1848
413	-0.78
414	0.4374
415	0.1578
416	0.4374
417	-0.78
418	0.1848
419	0.4374
420	0.1578
421	-0.78
422	0.1578
423	-0.78
424	0.1848
425	0.1848
426	0.1848
427	0.1578
428	-0.78
429	0.4374
430	0.1578
431	0.4374
432	-0.78
433	-0.78
434	0.4374
435	0.1848
436	0.1578
437	0.1578
438	0.4374
439	0.4374
440	0.1848
441	0.1578
442	0.1578
443	0.4374
444	0.1848
445	-0.78
446	0.4374
447	0.1848
448	-0.78
449	0.4374
450	0.1578
451	-0.78
452	0.4374
453	0.1578
454	0.4374
455	0.1578
456	0.1848
457	-0.78
458	0.1578
459	0.1848
460	0.4374
461	-0.78
462	0.1848
463	0.4374
464	0.1848
465	-0.78
466	-0.78
467	0.1848
468	0.1848
469	0.1578
470	0.1578
471	0.4374
472	0.1848
473	-0.78
474	0.1848
475	-0.78
476	-0.78
477	0.1578
478	0.1848
479	0.1578
480	0.1848
481	-0.78
482	-0.78
483	0.4374
484	0.1578
485	0.1578
486	0.1848
487	0.4374
488	0.4374
489	0.1578
490	-0.78
491	0.4374
492	-0.78
493	-0.78
494	0.1578
495	0.1848
496	0.4374
497	0.1848
498	0.4374
499	0.1578
500	-0.78
501	0.4374
502	-0.78
503	-0.78
504	0.1578
505	0.1578
506	0.1848
507	0.4374
508	-0.78
509	0.1578
510	0.1578
511	0.4374
512	0.4374
513	-0.78
514	0.4374
515	0.1848
516	-0.78
517	0.1578
518	-0.78
519	0.4374
520	0.1848
521	0.1848
522	0.1578
523	-0.78
524	0.1848
525	0.1578
526	0.4374
527	0.1578
528	0.1848
529	0.1848
530	0.1848
531	-0.78
532	0.1848
533	0.1848
534	0.1848
535	-0.78
536	0.1578
537	0.4374
538	0.1578
539	-0.78
540	0.4374
541	0.1848
542	0.4374
543	0.1848
544	-0.78
545	0.1578
546	0.4374
547	0.1848
548	0.1578
549	0.1848
550	0.4374
551	0.1578
552	-0.78
553	-0.78
554	0.1578
555	-0.78
556	0.1578
557	-0.78
558	0.4374
559	0.1848
560	0.4374
561	0.1578
562	-0.78
563	0.4374
564	0.1578
565	0.1848
566	0.1848
567	0.1848
568	-0.78
569	0.4374
570	0.1578
571	0.1848
572	-0.78
573	0.1578
574	0.4374
575	0.1848
576	-0.78
577	0.1848
578	0.4374
579	-0.78
580	0.1578
581	0.4374
582	0.4374
583	0.1848
584	-0.78
585	-0.78
586	0.4374
587	0.1848
588	0.1848
589	0.1578
590	0.1578
591	-0.78
592	0.1848
593	-0.78
594	0.4374
595	0.1578
596	0.1848
597	0.1578
598	0.4374
599	0.1578
600	0.1848
601	-0.78
602	0.1848
603	0.4374
604	0.4374
605	-0.78
606	-0.78
607	0.1578
608	0.1848
609	0.1848
610	-0.78
611	-0.78
612	0.1848
613	0.1848
614	-0.78
615	0.4374
616	0.1578
617	0.4374
618	0.4374
619	0.1578
620	0.1578
621	-0.78
622	-0.78
623	-0.78
624	-0.78
625	0.4374
626	0.1578
627	0.1578
628	0.1578
629	0.4374
630	0.1848
631	0.1848
632	-0.78
633	0.1578
634	-0.78
635	0.1848
636	0.1848
637	0.1848
638	-0.78
639	0.4374
640	0.4374
641	-0.78
642	0.1578
643	0.1578
644	-0.78
