53	-0.5	0.866025
53	1	-2.66113e-16
53	1	-2.15349e-15
53	-0.5	-0.866025
53	-0.5	-0.866025
54	0.5	-0.866025
54	0.5	-0.866025
54	-1	6.33507e-16
54	-1	2.52089e-15
54	0.5	0.866025
54	0.5	0.866025
55	0.5	0.866025
55	0.5	0.866025
55	-1	1.43649e-16
55	-1	2.03103e-15
55	0.5	-0.866025
55	0.5	-0.866025
56	1	-7.77156e-16
56	1	-2.66454e-15
56	1	-7.55972e-16
56	1	-2.64335e-15
56	1	-2.66454e-15
56	1	-4.55191e-15
57	1	0
57	1	-1.88738e-15
57	1	-2.1184e-17
57	1	-1.90856e-15
57	1	1.88738e-15
57	1	0
58	0.5	0.866025
58	0.5	0.866025
58	-1	8.78437e-16
58	-1	2.76582e-15
58	0.5	-0.866025
58	0.5	-0.866025
59	0.5	-0.866025
59	0.5	-0.866025
59	-1	-1.01281e-16
59	-1	1.7861e-15
59	0.5	0.866025
59	0.5	0.866025
60	-0.5	0.866025
60	-0.5	0.866025
60	1	-1.0009e-15
60	1	-2.88828e-15
60	-0.5	-0.866025
60	-0.5	-0.866025
61	-0.5	-0.866025
61	-0.5	-0.866025
61	1	2.23745e-16
61	1	-1.66363e-15
61	-0.5	0.866025
61	-0.5	0.866025
62	-1	1.27676e-15
62	-1	3.16414e-15
62	-1	1.12337e-15
62	-1	3.01075e-15
62	-1	4.996e-15
62	-1	6.88338e-15
63	-1	-4.996e-16
63	-1	1.38778e-15
63	-1	-3.4621e-16
63	-1	1.54117e-15
63	-1	-4.21885e-15
63	-1	-2.33147e-15
64	-0.5	-0.866025
64	-0.5	-0.866025
64	1	-1.24583e-15
64	1	-3.13321e-15
64	-0.5	0.866025
64	-0.5	0.866025
65	-0.5	0.866025
65	-0.5	0.866025
65	1	4.68675e-16
65	1	-1.4187e-15
65	-0.5	-0.866025
65	-0.5	-0.866025
66	0.5	-0.866025
66	-1	3.21965e-15
66	0.5	0.866025
66	0.5	-0.866025
66	-1	1.27676e-15
66	0.5	0.866025
67	-1	3.88578e-16
67	0.5	0.866025
67	0.5	0.866025
67	0.5	-0.866025
67	0.5	-0.866025
67	-1	2.33147e-15
68	1	-7.77156e-16
68	-0.5	-0.866025
68	-0.5	-0.866025
68	-0.5	0.866025
68	-0.5	0.866025
68	1	-4.60743e-15
69	-0.5	0.866025
69	1	-2.83107e-15
69	-0.5	-0.866025
69	-0.5	0.866025
69	1	9.99201e-16
69	-0.5	-0.866025
70	0.5	0.866025
70	0.5	-0.866025
70	0.5	0.866025
70	0.5	-0.866025
70	0.5	0.866025
70	0.5	-0.866025
71	0.5	0.866025
71	0.5	-0.866025
71	0.5	0.866025
71	0.5	-0.866025
71	0.5	0.866025
71	0.5	-0.866025
72	-0.5	0.866025
72	1	-3.60822e-15
72	-0.5	-0.866025
72	-0.5	0.866025
72	1	-3.60822e-15
72	-0.5	-0.866025
73	1	0
73	-0.5	-0.866025
73	-0.5	-0.866025
73	-0.5	0.866025
73	-0.5	0.866025
73	1	0
74	-1	1.27676e-15
74	0.5	0.866025
74	0.5	0.866025
74	0.5	-0.866025
74	0.5	-0.866025
74	-1	6.93889e-15
75	0.5	-0.866025
75	-1	2.33147e-15
75	0.5	0.866025
75	0.5	-0.866025
75	-1	-3.33067e-15
75	0.5	0.866025
76	-0.5	-0.866025
76	-0.5	0.866025
76	-0.5	-0.866025
76	-0.5	0.866025
76	-0.5	-0.866025
76	-0.5	0.866025
77	-0.5	-0.866025
77	-0.5	0.866025
77	-0.5	-0.866025
77	-0.5	0.866025
77	-0.5	-0.866025
77	-0.5	0.866025
78	1	-8.88178e-16
78	-0.5	0.866025
78	-0.5	0.866025
78	-0.5	-0.866025
78	-0.5	-0.866025
78	1	-4.60743e-15
79	-0.5	-0.866025
79	1	-3.71925e-15
79	-0.5	0.866025
79	-0.5	-0.866025
79	1	0
79	-0.5	0.866025
80	0.5	0.866025
80	-1	4.10783e-15
80	0.5	-0.866025
80	0.5	0.866025
80	-1	2.27596e-15
80	0.5	-0.866025
81	-1	4.996e-16
81	0.5	-0.866025
81	0.5	-0.866025
81	0.5	0.866025
81	0.5	0.866025
81	-1	2.33147e-15
82	-0.5	0.866025
82	-0.5	-0.866025
82	-0.5	0.866025
82	-0.5	-0.866025
82	-0.5	0.866025
82	-0.5	-0.866025
83	-0.5	0.866025
83	-0.5	-0.866025
83	-0.5	0.866025
83	-0.5	-0.866025
83	-0.5	0.866025
83	-0.5	-0.866025
84	-1	1.27676e-15
84	0.5	-0.866025
84	0.5	-0.866025
84	0.5	0.866025
84	0.5	0.866025
84	-1	6.93889e-15
85	0.5	0.866025
85	-1	3.33067e-15
85	0.5	-0.866025
85	0.5	0.866025
85	-1	-2.33147e-15
85	0.5	-0.866025
86	-0.5	-0.866025
86	1	-4.60743e-15
86	-0.5	0.866025
86	-0.5	-0.866025
86	1	-4.60743e-15
86	-0.5	0.866025
87	1	0
87	-0.5	0.866025
87	-0.5	0.866025
87	-0.5	-0.866025
87	-0.5	-0.866025
87	1	0
88	0.5	-0.866025
88	0.5	0.866025
88	0.5	-0.866025
88	0.5	0.866025
88	0.5	-0.866025
88	0.5	0.866025
89	0.5	-0.866025
89	0.5	0.866025
89	0.5	-0.866025
89	0.5	0.866025
89	0.5	-0.866025
89	0.5	0.866025
90	0.5	0.866025
90	0.5	0.866025
90	-1	1.01064e-15
90	-1	4.72989e-15
90	0.5	-0.866025
90	0.5	-0.866025
91	0.5	-0.866025
91	0.5	-0.866025
91	-1	7.65714e-16
91	-1	4.48496e-15
91	0.5	0.866025
91	0.5	0.866025
92	-0.5	0.866025
92	-0.5	0.866025
92	1	-1.13311e-15
92	1	-4.85235e-15
92	-0.5	-0.866025
92	-0.5	-0.866025
93	-0.5	-0.866025
93	-0.5	-0.866025
93	1	-6.43249e-16
93	1	-4.3625e-15
93	-0.5	0.866025
93	-0.5	0.866025
94	-1	1.27676e-15
94	-1	4.996e-15
94	-1	1.25557e-15
94	-1	4.97482e-15
94	-1	3.16414e-15
94	-1	6.88338e-15
95	-1	4.996e-16
95	-1	4.21885e-15
95	-1	5.20784e-16
95	-1	4.24003e-15
95	-1	-1.38778e-15
95	-1	2.33147e-15
96	-0.5	-0.866025
96	-0.5	-0.866025
96	1	-1.37804e-15
96	1	-5.09728e-15
96	-0.5	0.866025
96	-0.5	0.866025
97	-0.5	0.866025
97	-0.5	0.866025
97	1	-3.9832e-16
97	1	-4.11757e-15
97	-0.5	-0.866025
97	-0.5	-0.866025
98	0.5	-0.866025
98	0.5	-0.866025
98	-1	1.5005e-15
98	-1	5.21975e-15
98	0.5	0.866025
98	0.5	0.866025
99	0.5	0.866025
99	0.5	0.866025
99	-1	2.75855e-16
99	-1	3.9951e-15
99	0.5	-0.866025
99	0.5	-0.866025
100	-0.5	0.866025
100	1	-5.55112e-15
100	-0.5	-0.866025
100	-0.5	0.866025
100	1	-1.77636e-15
100	-0.5	-0.866025
101	1	-8.88178e-16
101	-0.5	-0.866025
101	-0.5	-0.866025
101	-0.5	0.866025
101	-0.5	0.866025
101	1	-4.66294e-15
102	-1	1.27676e-15
102	0.5	0.866025
102	0.5	0.866025
102	0.5	-0.866025
102	0.5	-0.866025
102	-1	6.93889e-15
103	0.5	-0.866025
103	-1	5.16254e-15
103	0.5	0.866025
103	0.5	-0.866025
103	-1	-4.996e-16
103	0.5	0.866025
104	-0.5	-0.866025
104	-0.5	0.866025
104	-0.5	-0.866025
104	-0.5	0.866025
104	-0.5	-0.866025
104	-0.5	0.866025
105	-0.5	-0.866025
105	-0.5	0.866025
105	-0.5	-0.866025
105	-0.5	0.866025
105	-0.5	-0.866025
105	-0.5	0.866025
106	-0.5	-0.866025
106	-0.5	-0.866025
106	1	-2.44929e-16
106	1	-2.44929e-16
106	-0.5	0.866025
106	-0.5	0.866025
107	-0.5	-0.866025
107	-0.5	-0.866025
107	1	0
107	1	0
107	-0.5	0.866025
107	-0.5	0.866025
108	0.5	0.866025
108	0.5	0.866025
108	-1	3.67394e-16
108	-1	3.67394e-16
108	0.5	-0.866025
108	0.5	-0.866025
109	0.5	0.866025
109	0.5	0.866025
109	-1	-1.22465e-16
109	-1	-1.22465e-16
109	0.5	-0.866025
109	0.5	-0.866025
110	-0.5	-0.866025
110	-0.5	-0.866025
110	1	-4.89859e-16
110	1	-4.89859e-16
110	-0.5	0.866025
110	-0.5	0.866025
111	-0.5	-0.866025
111	-0.5	-0.866025
111	1	2.44929e-16
111	1	2.44929e-16
111	-0.5	0.866025
111	-0.5	0.866025
112	0.5	0.866025
112	0.5	0.866025
112	-1	6.12323e-16
112	-1	6.12323e-16
112	0.5	-0.866025
112	0.5	-0.866025
113	0.5	0.866025
113	0.5	0.866025
113	-1	-3.67394e-16
113	-1	-3.67394e-16
113	0.5	-0.866025
113	0.5	-0.866025
114	-0.5	-0.866025
114	-0.5	-0.866025
114	1	-7.34788e-16
114	1	-7.34788e-16
114	-0.5	0.866025
114	-0.5	0.866025
115	-0.5	-0.866025
115	-0.5	-0.866025
115	1	4.89859e-16
115	1	4.89859e-16
115	-0.5	0.866025
115	-0.5	0.866025
116	0.5	0.866025
116	0.5	0.866025
116	-1	8.57253e-16
116	-1	8.57253e-16
116	0.5	-0.866025
116	0.5	-0.866025
117	0.5	0.866025
117	0.5	0.866025
117	-1	-6.12323e-16
117	-1	-6.12323e-16
117	0.5	-0.866025
117	0.5	-0.866025
118	-0.5	-0.866025
118	-0.5	-0.866025
118	1	-9.79717e-16
118	1	-9.79717e-16
118	-0.5	0.866025
118	-0.5	0.866025
119	-0.5	-0.866025
119	-0.5	-0.866025
119	1	7.34788e-16
119	1	7.34788e-16
119	-0.5	0.866025
119	-0.5	0.866025
120	0.5	-0.866025
120	0.5	-0.866025
120	-1	3.67394e-16
120	-1	3.67394e-16
120	0.5	0.866025
120	0.5	0.866025
121	0.5	-0.866025
121	0.5	-0.866025
121	-1	1.22465e-16
121	-1	1.22465e-16
121	0.5	0.866025
121	0.5	0.866025
122	-0.5	0.866025
122	-0.5	0.866025
122	1	-4.89859e-16
122	1	-4.89859e-16
122	-0.5	-0.866025
122	-0.5	-0.866025
123	-0.5	0.866025
123	-0.5	0.866025
123	1	0
123	1	0
123	-0.5	-0.866025
123	-0.5	-0.866025
124	0.5	-0.866025
124	0.5	-0.866025
124	-1	6.12323e-16
124	-1	6.12323e-16
124	0.5	0.866025
124	0.5	0.866025
125	0.5	-0.866025
125	0.5	-0.866025
125	-1	-1.22465e-16
125	-1	-1.22465e-16
125	0.5	0.866025
125	0.5	0.866025
126	-0.5	0.866025
126	-0.5	0.866025
126	1	-7.34788e-16
126	1	-7.34788e-16
126	-0.5	-0.866025
126	-0.5	-0.866025
127	-0.5	0.866025
127	-0.5	0.866025
127	1	2.44929e-16
127	1	2.44929e-16
127	-0.5	-0.866025
127	-0.5	-0.866025
128	0.5	-0.866025
128	0.5	-0.866025
128	-1	8.57253e-16
128	-1	8.57253e-16
128	0.5	0.866025
128	0.5	0.866025
129	0.5	-0.866025
129	0.5	-0.866025
129	-1	-3.67394e-16
129	-1	-3.67394e-16
129	0.5	0.866025
129	0.5	0.866025
130	-0.5	0.866025
130	-0.5	0.866025
130	1	-9.79717e-16
130	1	-9.79717e-16
130	-0.5	-0.866025
130	-0.5	-0.866025
131	-0.5	0.866025
131	-0.5	0.866025
131	1	4.89859e-16
131	1	4.89859e-16
131	-0.5	-0.866025
131	-0.5	-0.866025
132	0.5	-0.866025
132	0.5	-0.866025
132	-1	1.10218e-15
132	-1	1.10218e-15
132	0.5	0.866025
132	0.5	0.866025
133	0.5	-0.866025
133	0.5	-0.866025
133	-1	-6.12323e-16
133	-1	-6.12323e-16
133	0.5	0.866025
133	0.5	0.866025
134	1	-5.11043e-16
134	1	-5.11043e-16
134	1	-4.89859e-16
134	1	-4.89859e-16
134	1	-2.39842e-15
134	1	-2.39842e-15
135	1	-2.66113e-16
135	1	-2.66113e-16
135	1	-2.44929e-16
135	1	-2.44929e-16
135	1	-2.15349e-15
135	1	-2.15349e-15
136	-1	6.33507e-16
136	-1	6.33507e-16
136	-1	6.12323e-16
136	-1	6.12323e-16
136	-1	2.52089e-15
136	-1	2.52089e-15
137	-1	1.43649e-16
137	-1	1.43649e-16
137	-1	1.22465e-16
137	-1	1.22465e-16
137	-1	2.03103e-15
137	-1	2.03103e-15
138	1	-7.55972e-16
138	1	-7.55972e-16
138	1	-7.34788e-16
138	1	-7.34788e-16
138	1	-2.64335e-15
138	1	-2.64335e-15
139	1	-2.1184e-17
139	1	-2.1184e-17
139	1	0
139	1	0
139	1	-1.90856e-15
139	1	-1.90856e-15
140	-1	8.78437e-16
140	-1	8.78437e-16
140	-1	8.57253e-16
140	-1	8.57253e-16
140	-1	2.76582e-15
140	-1	2.76582e-15
141	-1	-1.01281e-16
141	-1	-1.01281e-16
141	-1	-1.22465e-16
141	-1	-1.22465e-16
141	-1	1.7861e-15
141	-1	1.7861e-15
142	1	-1.0009e-15
142	1	-1.0009e-15
142	1	-9.79717e-16
142	1	-9.79717e-16
142	1	-2.88828e-15
142	1	-2.88828e-15
143	1	2.23745e-16
143	1	2.23745e-16
143	1	2.44929e-16
143	1	2.44929e-16
143	1	-1.66363e-15
143	1	-1.66363e-15
144	-1	1.12337e-15
144	-1	1.12337e-15
144	-1	1.10218e-15
144	-1	1.10218e-15
144	-1	3.01075e-15
144	-1	3.01075e-15
145	-1	-3.4621e-16
145	-1	-3.4621e-16
145	-1	-3.67394e-16
145	-1	-3.67394e-16
145	-1	1.54117e-15
145	-1	1.54117e-15
146	1	-1.24583e-15
146	1	-1.24583e-15
146	1	-1.22465e-15
146	1	-1.22465e-15
146	1	-3.13321e-15
146	1	-3.13321e-15
147	1	4.68675e-16
147	1	4.68675e-16
147	1	4.89859e-16
147	1	4.89859e-16
147	1	-1.4187e-15
147	1	-1.4187e-15
148	0.5	0.866025
148	0.5	0.866025
148	-1	6.12323e-16
148	-1	6.12323e-16
148	0.5	-0.866025
148	0.5	-0.866025
149	0.5	0.866025
149	0.5	0.866025
149	-1	3.67394e-16
149	-1	3.67394e-16
149	0.5	-0.866025
149	0.5	-0.866025
150	-0.5	-0.866025
150	-0.5	-0.866025
150	1	-7.34788e-16
150	1	-7.34788e-16
150	-0.5	0.866025
150	-0.5	0.866025
151	-0.5	-0.866025
151	-0.5	-0.866025
151	1	-2.44929e-16
151	1	-2.44929e-16
151	-0.5	0.866025
151	-0.5	0.866025
152	0.5	0.866025
152	0.5	0.866025
152	-1	8.57253e-16
152	-1	8.57253e-16
152	0.5	-0.866025
152	0.5	-0.866025
153	0.5	0.866025
153	0.5	0.866025
153	-1	1.22465e-16
153	-1	1.22465e-16
153	0.5	-0.866025
153	0.5	-0.866025
154	-0.5	-0.866025
154	-0.5	-0.866025
154	1	-9.79717e-16
154	1	-9.79717e-16
154	-0.5	0.866025
154	-0.5	0.866025
155	-0.5	-0.866025
155	-0.5	-0.866025
155	1	0
155	1	0
155	-0.5	0.866025
155	-0.5	0.866025
156	0.5	0.866025
156	0.5	0.866025
156	-1	1.10218e-15
156	-1	1.10218e-15
156	0.5	-0.866025
156	0.5	-0.866025
157	0.5	0.866025
157	0.5	0.866025
157	-1	-1.22465e-16
157	-1	-1.22465e-16
157	0.5	-0.866025
157	0.5	-0.866025
158	-0.5	-0.866025
158	-0.5	-0.866025
158	1	-1.22465e-15
158	1	-1.22465e-15
158	-0.5	0.866025
158	-0.5	0.866025
159	-0.5	-0.866025
159	-0.5	-0.866025
159	1	2.44929e-16
159	1	2.44929e-16
159	-0.5	0.866025
159	-0.5	0.866025
160	-0.5	0.866025
160	-0.5	0.866025
160	1	-7.34788e-16
160	1	-7.34788e-16
160	-0.5	-0.866025
160	-0.5	-0.866025
161	-0.5	0.866025
161	-0.5	0.866025
161	1	-4.89859e-16
161	1	-4.89859e-16
161	-0.5	-0.866025
161	-0.5	-0.866025
162	0.5	-0.866025
162	0.5	-0.866025
162	-1	8.57253e-16
162	-1	8.57253e-16
162	0.5	0.866025
162	0.5	0.866025
163	0.5	-0.866025
163	0.5	-0.866025
163	-1	3.67394e-16
163	-1	3.67394e-16
163	0.5	0.866025
163	0.5	0.866025
164	-0.5	0.866025
164	-0.5	0.866025
164	1	-9.79717e-16
164	1	-9.79717e-16
164	-0.5	-0.866025
164	-0.5	-0.866025
165	-0.5	0.866025
165	-0.5	0.866025
165	1	-2.44929e-16
165	1	-2.44929e-16
165	-0.5	-0.866025
165	-0.5	-0.866025
166	0.5	-0.866025
166	0.5	-0.866025
166	-1	1.10218e-15
166	-1	1.10218e-15
166	0.5	0.866025
166	0.5	0.866025
167	0.5	-0.866025
167	0.5	-0.866025
167	-1	1.22465e-16
167	-1	1.22465e-16
167	0.5	0.866025
167	0.5	0.866025
168	-0.5	0.866025
168	-0.5	0.866025
168	1	-1.22465e-15
168	1	-1.22465e-15
168	-0.5	-0.866025
168	-0.5	-0.866025
169	-0.5	0.866025
169	-0.5	0.866025
169	1	0
169	1	0
169	-0.5	-0.866025
169	-0.5	-0.866025
170	0.5	-0.866025
170	0.5	-0.866025
170	-1	1.34711e-15
170	-1	1.34711e-15
170	0.5	0.866025
170	0.5	0.866025
171	0.5	-0.866025
171	0.5	-0.866025
171	-1	-1.22465e-16
171	-1	-1.22465e-16
171	0.5	0.866025
171	0.5	0.866025
172	-1	1.01064e-15
172	-1	1.01064e-15
172	-1	8.57253e-16
172	-1	8.57253e-16
172	-1	4.72989e-15
172	-1	4.72989e-15
173	-1	7.65714e-16
173	-1	7.65714e-16
173	-1	6.12323e-16
173	-1	6.12323e-16
173	-1	4.48496e-15
173	-1	4.48496e-15
174	1	-1.13311e-15
174	1	-1.13311e-15
174	1	-9.79717e-16
174	1	-9.79717e-16
174	1	-4.85235e-15
174	1	-4.85235e-15
175	1	-6.43249e-16
175	1	-6.43249e-16
175	1	-4.89859e-16
175	1	-4.89859e-16
175	1	-4.3625e-15
175	1	-4.3625e-15
176	-1	1.25557e-15
176	-1	1.25557e-15
176	-1	1.10218e-15
176	-1	1.10218e-15
176	-1	4.97482e-15
176	-1	4.97482e-15
177	-1	5.20784e-16
177	-1	5.20784e-16
177	-1	3.67394e-16
177	-1	3.67394e-16
177	-1	4.24003e-15
177	-1	4.24003e-15
178	1	-1.37804e-15
178	1	-1.37804e-15
178	1	-1.22465e-15
178	1	-1.22465e-15
178	1	-5.09728e-15
178	1	-5.09728e-15
179	1	-3.9832e-16
179	1	-3.9832e-16
179	1	-2.44929e-16
179	1	-2.44929e-16
179	1	-4.11757e-15
179	1	-4.11757e-15
180	-1	1.5005e-15
180	-1	1.5005e-15
180	-1	1.34711e-15
180	-1	1.34711e-15
180	-1	5.21975e-15
180	-1	5.21975e-15
181	-1	2.75855e-16
181	-1	2.75855e-16
181	-1	1.22465e-16
181	-1	1.22465e-16
181	-1	3.9951e-15
181	-1	3.9951e-15
182	-0.5	-0.866025
182	-0.5	-0.866025
182	1	-9.79717e-16
182	1	-9.79717e-16
182	-0.5	0.866025
182	-0.5	0.866025
183	-0.5	-0.866025
183	-0.5	-0.866025
183	1	-7.34788e-16
183	1	-7.34788e-16
183	-0.5	0.866025
183	-0.5	0.866025
184	0.5	0.866025
184	0.5	0.866025
184	-1	1.10218e-15
184	-1	1.10218e-15
184	0.5	-0.866025
184	0.5	-0.866025
185	0.5	0.866025
185	0.5	0.866025
185	-1	6.12323e-16
185	-1	6.12323e-16
185	0.5	-0.866025
185	0.5	-0.866025
186	-0.5	-0.866025
186	-0.5	-0.866025
186	1	-1.22465e-15
186	1	-1.22465e-15
186	-0.5	0.866025
186	-0.5	0.866025
187	-0.5	-0.866025
187	-0.5	-0.866025
187	1	-4.89859e-16
187	1	-4.89859e-16
187	-0.5	0.866025
187	-0.5	0.866025
188	-0	0
188	-0	0
188	-0	0
188	-0	0
188	-0	0
188	-0	0
189	0	-0
189	0	-0
189	0	-0
189	0	-0
189	0	-0
189	0	-0
190	0	0
190	0	0
190	0	0
