LAMMPS data file via write_data, version 26 Jan20 2014, timestep = 1

3822 atoms
7 atom types
642 bonds
2 bond types
321 angles
1 angle types

0.0000000000000000e+00 3.1974000000000000e+01 xlo xhi
0.0000000000000000e+00 3.4079999999999998e+01 ylo yhi
-1.5000000000000000e+02 2.7319999999999999e+02 zlo zhi

Masses

1 67.07
2 15.04
3 57.12
4 144.96
5 12.01
6 12.01
7 1

Pair Coeffs

1 0.61185 4.38
2 0.086042 3.41
3 0.43738 5.04
4 1.1257 5.06
5 0.086 3.4
6 0.086 3.4
7 0 0

Bond Coeffs

1 2500 2.71
2 2500 3.82

Angle Coeffs

1 2500 116

Atoms

1285 5 5 -9.5099707909369175e-04 0.0000000000000000e+00 7.0999997900000000e-01 0.0000000000000000e+00 0 0 0
1286 5 5 1.7417467442888457e+00 1.2297560139999999e+00 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
1287 5 5 2.8056363117575871e+00 2.4595120279999998e+00 7.0999997900000000e-01 0.0000000000000000e+00 0 0 0
1288 5 5 7.5053010920399310e-01 3.6892680420000001e+00 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
1289 5 5 1.2807738120569088e+00 4.9190240569999997e+00 7.0999997900000000e-01 0.0000000000000000e+00 0 0 0
1290 5 5 2.8872715936059767e-01 6.1487800710000000e+00 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
1291 5 5 -1.1626104408490983e+00 7.3785360850000004e+00 7.0999997900000000e-01 0.0000000000000000e+00 0 0 0
1292 5 5 -3.2668044309535266e-01 8.6082920989999998e+00 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
1293 5 5 -2.1040975579576926e-01 9.8380481129999993e+00 7.0999997900000000e-01 0.0000000000000000e+00 0 0 0
1312 5 5 -8.7805519599468335e-04 0.0000000000000000e+00 2.1299999359999999e+00 0.0000000000000000e+00 0 0 0
1313 5 5 1.3822653822777220e+00 1.2297560139999999e+00 2.8399999139999998e+00 0.0000000000000000e+00 0 0 0
1314 5 5 3.1909819627663363e+00 2.4595120279999998e+00 2.1299999359999999e+00 0.0000000000000000e+00 0 0 0
1315 5 5 1.7073603855755215e+00 3.6892680420000001e+00 2.8399999139999998e+00 0.0000000000000000e+00 0 0 0
1316 5 5 9.2166017848530468e-01 4.9190240569999997e+00 2.1299999359999999e+00 0.0000000000000000e+00 0 0 0
1317 5 5 -1.0939168523030756e+00 6.1487800710000000e+00 2.8399999139999998e+00 0.0000000000000000e+00 0 0 0
1318 5 5 -2.6513846009679138e+00 7.3785360850000004e+00 2.1299999359999999e+00 0.0000000000000000e+00 0 0 0
1319 5 5 -1.7904235100450372e+00 8.6082920989999998e+00 2.8399999139999998e+00 0.0000000000000000e+00 0 0 0
1320 5 5 8.7615175962102568e-02 9.8380481129999993e+00 2.1299999359999999e+00 0.0000000000000000e+00 0 0 0
1339 5 5 7.3538295157578901e-04 0.0000000000000000e+00 4.9699998499999998e+00 0.0000000000000000e+00 0 0 0
1340 5 5 -1.1585657531176214e+00 1.2297560139999999e+00 4.2599998709999998e+00 0.0000000000000000e+00 0 0 0
1341 5 5 -2.5789196985676890e+00 2.4595120279999998e+00 4.9699998499999998e+00 0.0000000000000000e+00 0 0 0
1342 5 5 1.3305490063714509e-01 3.6892680420000001e+00 4.2599998709999998e+00 0.0000000000000000e+00 0 0 0
1343 5 5 3.3896401964362100e-01 4.9190240569999997e+00 4.9699998499999998e+00 0.0000000000000000e+00 0 0 0
1344 5 5 -4.1053812624984465e-01 6.1487800710000000e+00 4.2599998709999998e+00 0.0000000000000000e+00 0 0 0
1345 5 5 -4.4591748257777275e-01 7.3785360850000004e+00 4.9699998499999998e+00 0.0000000000000000e+00 0 0 0
1346 5 5 -1.2222922042152824e+00 8.6082920989999998e+00 4.2599998709999998e+00 0.0000000000000000e+00 0 0 0
1347 5 5 -3.5863742369630131e-01 9.8380481129999993e+00 4.9699998499999998e+00 0.0000000000000000e+00 0 0 0
1366 5 5 8.7391133453541879e-04 0.0000000000000000e+00 6.3899998069999997e+00 0.0000000000000000e+00 0 0 0
1367 5 5 -1.6584598311377712e+00 1.2297560139999999e+00 7.0999997849999996e+00 0.0000000000000000e+00 0 0 0
1368 5 5 -3.7569452243108952e+00 2.4595120279999998e+00 6.3899998069999997e+00 0.0000000000000000e+00 0 0 0
1369 5 5 -2.3661151290789113e+00 3.6892680420000001e+00 7.0999997849999996e+00 0.0000000000000000e+00 0 0 0
1370 5 5 -2.6487891655983425e-01 4.9190240569999997e+00 6.3899998069999997e+00 0.0000000000000000e+00 0 0 0
1371 5 5 6.0720597008163124e-01 6.1487800710000000e+00 7.0999997849999996e+00 0.0000000000000000e+00 0 0 0
1372 5 5 1.0147334619648927e+00 7.3785360850000004e+00 6.3899998069999997e+00 0.0000000000000000e+00 0 0 0
1373 5 5 9.2001468744343518e-01 8.6082920989999998e+00 7.0999997849999996e+00 0.0000000000000000e+00 0 0 0
1374 5 5 -7.0511467237423753e-01 9.8380481129999993e+00 6.3899998069999997e+00 0.0000000000000000e+00 0 0 0
1393 5 5 -7.7402883255708660e-04 0.0000000000000000e+00 9.2299997210000004e+00 0.0000000000000000e+00 0 0 0
1394 5 5 1.0105815418802446e+00 1.2297560139999999e+00 8.5199997429999996e+00 0.0000000000000000e+00 0 0 0
1395 5 5 2.3021687332125365e+00 2.4595120279999998e+00 9.2299997210000004e+00 0.0000000000000000e+00 0 0 0
1396 5 5 -5.9538472946089271e-01 3.6892680420000001e+00 8.5199997429999996e+00 0.0000000000000000e+00 0 0 0
1397 5 5 -3.7543525628934271e-01 4.9190240569999997e+00 9.2299997210000004e+00 0.0000000000000000e+00 0 0 0
1398 5 5 3.9080387495453300e-01 6.1487800710000000e+00 8.5199997429999996e+00 0.0000000000000000e+00 0 0 0
1399 5 5 6.8042615977841592e-01 7.3785360850000004e+00 9.2299997210000004e+00 0.0000000000000000e+00 0 0 0
1400 5 5 1.6620103005816960e+00 8.6082920989999998e+00 8.5199997429999996e+00 0.0000000000000000e+00 0 0 0
1401 5 5 1.7934905990135237e+00 9.8380481129999993e+00 9.2299997210000004e+00 0.0000000000000000e+00 0 0 0
1420 5 5 -7.9160492800737418e-04 0.0000000000000000e+00 1.0649999678000000e+01 0.0000000000000000e+00 0 0 0
1421 5 5 1.0726647566062555e+00 1.2297560139999999e+00 1.1359999656999999e+01 0.0000000000000000e+00 0 0 0
1422 5 5 3.2929701388084567e+00 2.4595120279999998e+00 1.0649999678000000e+01 0.0000000000000000e+00 0 0 0
1423 5 5 1.8899729129510838e+00 3.6892680420000001e+00 1.1359999656999999e+01 0.0000000000000000e+00 0 0 0
1424 5 5 8.3426652337066842e-01 4.9190240569999997e+00 1.0649999678000000e+01 0.0000000000000000e+00 0 0 0
1425 5 5 1.0066640725774594e+00 6.1487800710000000e+00 1.1359999656999999e+01 0.0000000000000000e+00 0 0 0
1426 5 5 -1.0782763477668836e-01 7.3785360850000004e+00 1.0649999678000000e+01 0.0000000000000000e+00 0 0 0
1427 5 5 -3.9911050891487376e-01 8.6082920989999998e+00 1.1359999656999999e+01 0.0000000000000000e+00 0 0 0
1428 5 5 1.1904794758650157e+00 9.8380481129999993e+00 1.0649999678000000e+01 0.0000000000000000e+00 0 0 0
1294 5 5 -7.8754589570550160e-01 1.1067804127000000e+01 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
1295 5 5 -6.9003575661388172e-01 1.2297560141000000e+01 7.0999997900000000e-01 0.0000000000000000e+00 0 0 0
1296 5 5 8.8547469910529447e-02 1.3527316154999999e+01 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
1297 5 5 6.6408874291867159e-01 1.4757072170000001e+01 7.0999997900000000e-01 0.0000000000000000e+00 0 0 0
1298 5 5 2.2185926397215022e-01 1.5986828184000000e+01 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
1299 5 5 -7.6429040196005849e-01 1.7216584198000000e+01 7.0999997900000000e-01 0.0000000000000000e+00 0 0 0
1300 5 5 -2.6606851534868436e-01 1.8446340211999999e+01 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
1301 5 5 3.4261294162448927e-02 1.9676096225999999e+01 7.0999997900000000e-01 0.0000000000000000e+00 0 0 0
1302 5 5 8.7189212144068595e-01 2.0905852240000002e+01 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
1321 5 5 9.0701069818391933e-01 1.1067804127000000e+01 2.8399999139999998e+00 0.0000000000000000e+00 0 0 0
1322 5 5 1.8903465276020290e-01 1.2297560141000000e+01 2.1299999359999999e+00 0.0000000000000000e+00 0 0 0
1323 5 5 7.9443401661393365e-01 1.3527316154999999e+01 2.8399999139999998e+00 0.0000000000000000e+00 0 0 0
1324 5 5 4.1514429308394690e-01 1.4757072170000001e+01 2.1299999359999999e+00 0.0000000000000000e+00 0 0 0
1325 5 5 -1.9896113489725323e-01 1.5986828184000000e+01 2.8399999139999998e+00 0.0000000000000000e+00 0 0 0
1326 5 5 -6.3732190003380274e-01 1.7216584198000000e+01 2.1299999359999999e+00 0.0000000000000000e+00 0 0 0
1327 5 5 4.2647119466218442e-01 1.8446340211999999e+01 2.8399999139999998e+00 0.0000000000000000e+00 0 0 0
1328 5 5 8.8341282352140268e-02 1.9676096225999999e+01 2.1299999359999999e+00 0.0000000000000000e+00 0 0 0
1329 5 5 2.3912896963671534e-01 2.0905852240000002e+01 2.8399999139999998e+00 0.0000000000000000e+00 0 0 0
1348 5 5 1.6588315811420373e+00 1.1067804127000000e+01 4.2599998709999998e+00 0.0000000000000000e+00 0 0 0
1349 5 5 1.7451250269232190e+00 1.2297560141000000e+01 4.9699998499999998e+00 0.0000000000000000e+00 0 0 0
1350 5 5 9.7129552295347821e-01 1.3527316154999999e+01 4.2599998709999998e+00 0.0000000000000000e+00 0 0 0
1351 5 5 2.0174748064171802e-01 1.4757072170000001e+01 4.9699998499999998e+00 0.0000000000000000e+00 0 0 0
1352 5 5 -3.8632178908144643e-01 1.5986828184000000e+01 4.2599998709999998e+00 0.0000000000000000e+00 0 0 0
1353 5 5 4.1314280054791686e-01 1.7216584198000000e+01 4.9699998499999998e+00 0.0000000000000000e+00 0 0 0
1354 5 5 9.1851481477050156e-01 1.8446340211999999e+01 4.2599998709999998e+00 0.0000000000000000e+00 0 0 0
1355 5 5 8.2768374287810975e-01 1.9676096225999999e+01 4.9699998499999998e+00 0.0000000000000000e+00 0 0 0
1356 5 5 -7.9778108968920436e-01 2.0905852240000002e+01 4.2599998709999998e+00 0.0000000000000000e+00 0 0 0
1375 5 5 -9.7226625567115721e-01 1.1067804127000000e+01 7.0999997849999996e+00 0.0000000000000000e+00 0 0 0
1376 5 5 2.2552523821933640e-01 1.2297560141000000e+01 6.3899998069999997e+00 0.0000000000000000e+00 0 0 0
1377 5 5 -3.3380711231318083e-01 1.3527316154999999e+01 7.0999997849999996e+00 0.0000000000000000e+00 0 0 0
1378 5 5 1.7125338360253917e-01 1.4757072170000001e+01 6.3899998069999997e+00 0.0000000000000000e+00 0 0 0
1379 5 5 -1.6277142837853215e-01 1.5986828184000000e+01 7.0999997849999996e+00 0.0000000000000000e+00 0 0 0
1380 5 5 -3.4724302777613364e-01 1.7216584198000000e+01 6.3899998069999997e+00 0.0000000000000000e+00 0 0 0
1381 5 5 -7.6753274753932865e-01 1.8446340211999999e+01 7.0999997849999996e+00 0.0000000000000000e+00 0 0 0
1382 5 5 1.9723117357027070e-01 1.9676096225999999e+01 6.3899998069999997e+00 0.0000000000000000e+00 0 0 0
1383 5 5 -8.7032757194016408e-01 2.0905852240000002e+01 7.0999997849999996e+00 0.0000000000000000e+00 0 0 0
1402 5 5 -6.6041746288865533e-01 1.1067804127000000e+01 8.5199997429999996e+00 0.0000000000000000e+00 0 0 0
1403 5 5 -1.7829930188777408e+00 1.2297560141000000e+01 9.2299997210000004e+00 0.0000000000000000e+00 0 0 0
1404 5 5 -1.1436248114999703e+00 1.3527316154999999e+01 8.5199997429999996e+00 0.0000000000000000e+00 0 0 0
1405 5 5 -4.9993933917889583e-01 1.4757072170000001e+01 9.2299997210000004e+00 0.0000000000000000e+00 0 0 0
1406 5 5 1.7056119969274039e-01 1.5986828184000000e+01 8.5199997429999996e+00 0.0000000000000000e+00 0 0 0
1407 5 5 -9.7487314833488728e-02 1.7216584198000000e+01 9.2299997210000004e+00 0.0000000000000000e+00 0 0 0
1408 5 5 -5.8109991622205803e-01 1.8446340211999999e+01 8.5199997429999996e+00 0.0000000000000000e+00 0 0 0
1409 5 5 -1.0214832489109669e+00 1.9676096225999999e+01 9.2299997210000004e+00 0.0000000000000000e+00 0 0 0
1410 5 5 1.6978924583337742e-02 2.0905852240000002e+01 8.5199997429999996e+00 0.0000000000000000e+00 0 0 0
1429 5 5 8.9953239029788551e-02 1.1067804127000000e+01 1.1359999656999999e+01 0.0000000000000000e+00 0 0 0
1430 5 5 -1.5781111247968651e+00 1.2297560141000000e+01 1.0649999678000000e+01 0.0000000000000000e+00 0 0 0
1431 5 5 -1.0178051162291573e+00 1.3527316154999999e+01 1.1359999656999999e+01 0.0000000000000000e+00 0 0 0
1432 5 5 -8.0667407295041049e-01 1.4757072170000001e+01 1.0649999678000000e+01 0.0000000000000000e+00 0 0 0
1433 5 5 -1.5005480733209139e-01 1.5986828184000000e+01 1.1359999656999999e+01 0.0000000000000000e+00 0 0 0
1434 5 5 5.6373925392216695e-01 1.7216584198000000e+01 1.0649999678000000e+01 0.0000000000000000e+00 0 0 0
1435 5 5 4.6058608127151246e-01 1.8446340211999999e+01 1.1359999656999999e+01 0.0000000000000000e+00 0 0 0
1436 5 5 -3.0683892904187343e-01 1.9676096225999999e+01 1.0649999678000000e+01 0.0000000000000000e+00 0 0 0
1437 5 5 7.4471827572537019e-01 2.0905852240000002e+01 1.1359999656999999e+01 0.0000000000000000e+00 0 0 0
1303 5 5 2.1013188899255488e+00 2.2135608254000001e+01 7.0999997900000000e-01 0.0000000000000000e+00 0 0 0
1304 5 5 9.7317367446050784e-01 2.3365364269000001e+01 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
1305 5 5 -1.4194588722395556e+00 2.4595120283000000e+01 7.0999997900000000e-01 0.0000000000000000e+00 0 0 0
1306 5 5 -1.0417062553740204e+00 2.5824876296999999e+01 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
1307 5 5 -5.1498022757063922e-01 2.7054632310999999e+01 7.0999997900000000e-01 0.0000000000000000e+00 0 0 0
1308 5 5 2.3121481681856504e-01 2.8284388324999998e+01 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
1309 5 5 2.4015965009182607e+00 2.9514144339000001e+01 7.0999997900000000e-01 0.0000000000000000e+00 0 0 0
1310 5 5 1.1791530322799428e+00 3.0743900353000001e+01 0.0000000000000000e+00 0.0000000000000000e+00 0 0 0
1311 5 5 -9.5106243943330541e-04 3.1973656368000000e+01 7.0999997900000000e-01 0.0000000000000000e+00 0 0 0
1330 5 5 9.1408508921434484e-01 2.2135608254000001e+01 2.1299999359999999e+00 0.0000000000000000e+00 0 0 0
