0	0	648407066	4	4	25
0	1	1085216560	46	4	25
0	2	152	4	25	25
0	3	0	46	25	25
0	4	20	4	46	25
0	5	0	46	46	25
0	6	0	54	4	25
0	7	2	54	25	25
0	8	4	54	46	25
0	9	1	-4	4	25
0	10	3	-4	25	25
0	11	5	-4	46	25
0	12	0	4	54	25
0	13	1	46	54	25
0	14	0	54	54	25
0	15	1	-4	54	25
0	16	4	4	-4	25
0	17	5	46	-4	25
0	18	4	54	-4	25
0	19	5	-4	-4	25
